area,circuity_avg,city,edge_density_km,edge_length_avg,edge_length_total,geoid,k_avg,m,n,nhood,node_density_km,self_loop_proportion,state,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_intersection_avg,streets_per_intersection_counts,streets_per_intersection_proportion,time
24827757.302156415,1.0552289064257627,Albuquerque,7110.208109250235,236.95371987152922,176530.52130428926,3502000,4.52887537993921,745,329,Mountain View,13.251297569733563,0.0,NM,3899.2528287319888,245.70990581600174,96809.70289150468,394,2.486322188449848,"{0: 0, 1: 104, 2: 0, 3: 186, 4: 39}","{0: 0.0, 1: 0.3161094224924012, 2: 0.0, 3: 0.5653495440729484, 4: 0.11854103343465046}",0.16699814796447754
13220649.6916234,1.0337137662099274,Albuquerque,13872.920732663337,220.17890180816497,183409.02520620142,3502000,4.627777777777778,833,360,N Albuquerque Acres,27.230129259691065,0.0,NM,7416.981424510093,210.42341884705118,98057.31318272585,466,2.786111111111111,"{0: 0, 1: 91, 2: 2, 3: 170, 4: 87, 5: 10}","{0: 0.0, 1: 0.25277777777777777, 2: 0.005555555555555556, 3: 0.4722222222222222, 4: 0.24166666666666667, 5: 0.027777777777777776}",0.13288021087646484
711054.8874530945,1.0195337258449608,Albuquerque,31988.49110413393,122.94904292888792,22745.572941844264,3502000,5.36231884057971,185,69,N Campus,97.0389223357271,0.0,NM,16502.093626118316,123.51467711642091,11733.894326059986,95,3.1159420289855073,"{0: 0, 1: 8, 2: 0, 3: 37, 4: 24}","{0: 0.0, 1: 0.11594202898550725, 2: 0.0, 3: 0.5362318840579711, 4: 0.34782608695652173}",0.03722548484802246
3901246.593418114,1.0468871511695146,Albuquerque,22928.918360777112,108.29463032172366,89451.36464574374,3502000,4.476964769647696,826,369,Near N Valley,94.58515148018296,0.002421307506053269,NM,12484.505391852588,106.80950467209425,48705.13413047498,456,2.5799457994579944,"{0: 0, 1: 113, 2: 1, 3: 184, 4: 70, 5: 1}","{0: 0.0, 1: 0.3062330623306233, 2: 0.0027100271002710027, 3: 0.4986449864498645, 4: 0.1897018970189702, 5: 0.0027100271002710027}",0.11252188682556152
834085.5246963943,1.0817205920702473,Albuquerque,20140.48922965726,124.43622612415375,16798.890526760755,3502000,4.7368421052631575,135,57,Netherwood Park,68.33831581089709,0.0,NM,10821.321857581228,123.64257423957805,9025.907919489198,73,2.8596491228070176,"{0: 0, 1: 11, 2: 0, 3: 32, 4: 14}","{0: 0.0, 1: 0.19298245614035087, 2: 0.0, 3: 0.5614035087719298, 4: 0.24561403508771928}",0.03409004211425781
2536433.264150044,1.0109348059178567,Albuquerque,40780.83287783465,63.26474682023459,103437.86105108356,3502000,4.947049924357035,1635,661,Nob Hill,260.60216499388184,0.0,NM,22117.606009685405,62.40248232072411,56099.831606330976,899,2.859304084720121,"{0: 0, 1: 154, 2: 3, 3: 288, 4: 215, 5: 0, 6: 1}","{0: 0.0, 1: 0.2329803328290469, 2: 0.0045385779122541605, 3: 0.4357034795763994, 4: 0.32526475037821484, 5: 0.0, 6: 0.0015128593040847202}",0.24674177169799805
4401048.924509029,1.0548987707067328,Albuquerque,20354.89909970551,121.38605256266767,89582.90679124874,3502000,4.445783132530121,738,332,Nor Este,75.43656198664894,0.0,NM,10940.754930934005,120.37699430525988,48150.797722103955,400,2.5813253012048194,"{0: 0, 1: 105, 2: 2, 3: 155, 4: 67, 5: 3}","{0: 0.0, 1: 0.31626506024096385, 2: 0.006024096385542169, 3: 0.46686746987951805, 4: 0.20180722891566266, 5: 0.009036144578313253}",0.16864991188049316
908298.2922804604,1.0182893782075673,Albuquerque,23170.56697681151,103.16561968729374,21045.786416207924,3502000,3.8857142857142857,204,105,North Domingo Baca,115.60078984226314,0.0,NM,13904.870327367686,107.03194892143487,12629.769972729315,118,2.6095238095238096,"{0: 0, 1: 32, 2: 0, 3: 51, 4: 21, 5: 1}","{0: 0.0, 1: 0.3047619047619048, 2: 0.0, 3: 0.4857142857142857, 4: 0.2, 5: 0.009523809523809525}",0.037043094635009766
1308024.5464602155,1.036161646138718,Albuquerque,26309.973424746986,94.02757119203551,34414.091056285,3502000,4.066666666666666,366,180,North Eastern,137.61209641448792,0.0,NM,15843.67821055423,91.29480178688014,20723.920005621792,227,2.7888888888888888,"{0: 0, 1: 41, 2: 1, 3: 94, 4: 43, 5: 1}","{0: 0.0, 1: 0.22777777777777777, 2: 0.005555555555555556, 3: 0.5222222222222223, 4: 0.2388888888888889, 5: 0.005555555555555556}",0.043221235275268555
416122.3595200664,1.1661914293141487,Albuquerque,25359.505597620486,66.36891387134698,10552.65730554417,3502000,4.416666666666667,159,72,North Four Hills,173.02603033165775,0.012578616352201259,NM,13572.506074592005,66.44497943952541,5647.82325235966,85,2.5,"{0: 0, 1: 20, 2: 1, 3: 46, 4: 5}","{0: 0.0, 1: 0.2777777777777778, 2: 0.013888888888888888, 3: 0.6388888888888888, 4: 0.06944444444444445}",0.029645204544067383
137165.1302698468,1.1662619091974187,Albuquerque,33629.29521000182,115.31916645907586,4612.766658363034,3502000,5.333333333333333,40,15,North Hills,109.3572394856499,0.0,NM,16814.647604998125,115.31916645905673,2306.3833291811347,20,2.8,"{0: 0, 1: 2, 2: 0, 3: 12, 4: 1}","{0: 0.0, 1: 0.13333333333333333, 2: 0.0, 3: 0.8, 4: 0.06666666666666667}",0.025539159774780273
2201043.5486730305,1.141272206678602,Albuquerque,28727.57576653937,102.8140574145645,63230.645309957166,3502000,5.040983606557377,615,244,North Wyoming,110.85650719955233,0.0032520325203252032,NM,15328.565126580788,101.93002834524181,33738.83938227504,331,2.9098360655737703,"{0: 0, 1: 35, 2: 1, 3: 160, 4: 47, 5: 1}","{0: 0.0, 1: 0.14344262295081966, 2: 0.004098360655737705, 3: 0.6557377049180327, 4: 0.19262295081967212, 5: 0.004098360655737705}",0.06600117683410645
1315000.7748974145,1.1857119016270181,Albuquerque,14572.779874850967,158.37369279205345,19163.216827838467,3502000,4.321428571428571,121,56,Northeast Valley,42.58552623618694,0.01652892561983471,NM,7999.756897587864,159.38918968665118,10519.686519318977,66,2.5535714285714284,"{0: 0, 1: 15, 2: 0, 3: 37, 4: 3, 5: 1}","{0: 0.0, 1: 0.26785714285714285, 2: 0.0, 3: 0.6607142857142857, 4: 0.05357142857142857, 5: 0.017857142857142856}",0.02747654914855957
664199.9460122103,1.1151334704887907,Albuquerque,23728.699629181625,137.04870445775992,15760.60101264239,3502000,4.6938775510204085,115,49,Onate,73.77296594826764,0.0,NM,12298.768702130084,138.45494081307567,8168.841507971464,59,2.7346938775510203,"{0: 0, 1: 11, 2: 0, 3: 29, 4: 9}","{0: 0.0, 1: 0.22448979591836735, 2: 0.0, 3: 0.5918367346938775, 4: 0.1836734693877551}",0.020453453063964844
452963.6320256544,1.1343985870848292,Albuquerque,19978.765227072014,113.12067575802985,9049.654060642388,3502000,4.324324324324325,80,37,Oso Grande,81.6842620113582,0.0,NM,10499.89373305295,110.60627909783886,4756.070001207071,43,2.8378378378378377,"{0: 0, 1: 6, 2: 0, 3: 26, 4: 4, 5: 1}","{0: 0.0, 1: 0.16216216216216217, 2: 0.0, 3: 0.7027027027027027, 4: 0.10810810810810811, 5: 0.02702702702702703}",0.016654491424560547
1087216.047731907,1.060643414460068,Albuquerque,29622.126624246466,140.63603246212813,32205.65143382734,3502000,4.721649484536083,229,97,Osuna Park,89.21869779457018,0.0,NM,16182.923233540234,137.45573311498802,17594.333838718467,128,3.0309278350515463,"{0: 0, 1: 13, 2: 0, 3: 56, 4: 27, 5: 1}","{0: 0.0, 1: 0.13402061855670103, 2: 0.0, 3: 0.5773195876288659, 4: 0.27835051546391754, 5: 0.010309278350515464}",0.05262947082519531
207511.60472713684,1.0169675850335804,Albuquerque,26894.918991673218,99.6608535530082,5581.007798968459,3502000,4.3076923076923075,56,26,Painted Sky,125.29419756638754,0.0,NM,13447.45949583399,99.66085355298877,2790.5038994836855,28,2.3076923076923075,"{0: 0, 1: 11, 2: 0, 3: 11, 4: 4}","{0: 0.0, 1: 0.4230769230769231, 2: 0.0, 3: 0.4230769230769231, 4: 0.15384615384615385}",0.010139703750610352
155427.15482333698,1.2057447009368225,Albuquerque,15946.129966307579,107.75920048288441,2478.4616111063415,3502000,3.5384615384615383,23,13,Paloma Del Sol,83.64046819731196,0.0,NM,8597.308583499747,111.35460102263494,1336.2552122716193,12,2.3076923076923075,"{0: 0, 1: 5, 2: 0, 3: 7, 4: 1}","{0: 0.0, 1: 0.38461538461538464, 2: 0.0, 3: 0.5384615384615384, 4: 0.07692307692307693}",0.008413076400756836
152291.54249800954,1.066559827327027,Albuquerque,39082.792860925656,60.12099808000569,5951.978809920563,3502000,5.2105263157894735,99,38,Palomas Park,249.52140727379302,0.0,NM,20359.11442866779,60.794528239907855,3100.5209402353007,51,2.8684210526315788,"{0: 0, 1: 5, 2: 1, 3: 26, 4: 6}","{0: 0.0, 1: 0.13157894736842105, 2: 0.02631578947368421, 3: 0.6842105263157895, 4: 0.15789473684210525}",0.01975250244140625
108219.94235471183,1.1788920230861004,Albuquerque,24559.698557284017,132.8924581059188,2657.8491621183757,3502000,4.444444444444445,20,9,Paradise Greens,83.16396963602841,0.0,NM,12279.849278641665,132.89245810591507,1328.9245810591506,10,2.3333333333333335,"{0: 0, 1: 3, 2: 0, 3: 6}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.6666666666666666}",0.014933109283447266
255070.21371471204,1.034814397224957,Albuquerque,16091.685409071744,85.51061742337174,4104.509636321844,3502000,3.84,48,25,Paradise Heights,98.01222822497694,0.0,NM,8045.842704531228,85.51061742332239,2052.254818159737,24,2.2,"{0: 0, 1: 11, 2: 0, 3: 12, 4: 2}","{0: 0.0, 1: 0.44, 2: 0.0, 3: 0.48, 4: 0.08}",0.00969696044921875
19392352.048905585,1.096060448128535,Albuquerque,17972.00875214534,112.35316594055925,348519.5207476148,3502000,4.626398210290827,3102,1341,Paradise Hills,69.15097233270782,0.0038684719535783366,NM,10124.410239905754,113.22729392145159,196336.12765979706,1734,2.6368381804623415,"{0: 0, 1: 365, 2: 3, 3: 736, 4: 229, 5: 7, 6: 1}","{0: 0.0, 1: 0.2721849366144668, 2: 0.0022371364653243847, 3: 0.5488441461595824, 4: 0.17076808351976136, 5: 0.005219985085756898, 6: 0.0007457121551081282}",0.5043990612030029
1393181.4715241692,1.0396175446087264,Albuquerque,33814.502551946636,79.57726085165336,47109.738424178795,3502000,4.793522267206478,592,247,Parkland Hills,177.292050639876,0.0,NM,18237.955900313584,78.9092616111546,25408.782238791784,322,2.789473684210526,"{0: 0, 1: 62, 2: 0, 3: 116, 4: 66, 5: 3}","{0: 0.0, 1: 0.25101214574898784, 2: 0.0, 3: 0.46963562753036436, 4: 0.26720647773279355, 5: 0.012145748987854251}",0.07178974151611328
1358574.5338039808,1.0404906852313143,Albuquerque,27908.96007914504,97.72268667133604,37916.40242847838,3502000,4.511627906976744,388,172,Parkway,126.60328581193373,0.0,NM,15219.03599194928,102.35739964212128,20676.1947277085,202,2.494186046511628,"{0: 0, 1: 55, 2: 0, 3: 94, 4: 23}","{0: 0.0, 1: 0.31976744186046513, 2: 0.0, 3: 0.5465116279069767, 4: 0.13372093023255813}",0.06353259086608887
1108701.5195139179,1.0607488937486573,Albuquerque,20276.097483966158,138.76629685361485,22480.140090285604,3502000,4.05,162,80,Pat Hurley,72.15648088502122,0.0,NM,11259.135692629974,140.25866124530606,12483.02085083224,89,2.6125,"{0: 0, 1: 24, 2: 0, 3: 39, 4: 17}","{0: 0.0, 1: 0.3, 2: 0.0, 3: 0.4875, 4: 0.2125}",0.031037092208862305
632654.3606850104,1.123543452615304,Albuquerque,28410.320571338754,115.21739229433668,17973.91319791652,3502000,4.457142857142857,156,70,Peppertree Royal Oak,110.64493402717886,0.02564102564102564,NM,16093.106513114719,115.69743196011785,10181.37401249037,88,2.7285714285714286,"{0: 0, 1: 18, 2: 0, 3: 35, 4: 17}","{0: 0.0, 1: 0.2571428571428571, 2: 0.0, 3: 0.5, 4: 0.24285714285714285}",0.03561854362487793
1071377.0558151316,1.127738263434124,Albuquerque,20860.064360439213,103.46756638241446,22348.994338601522,3502000,4.363636363636363,216,99,Piedras Marcadas,92.40444292012415,0.0,NM,12196.01775885611,109.80280335422117,13066.533599152319,119,2.595959595959596,"{0: 0, 1: 30, 2: 0, 3: 49, 4: 20}","{0: 0.0, 1: 0.30303030303030304, 2: 0.0, 3: 0.494949494949495, 4: 0.20202020202020202}",0.030499935150146484
228789.40410440197,1.009881894165865,Albuquerque,28027.77510923185,75.4406819483923,6412.457965613345,3502000,4.473684210526316,85,38,Plaza Vieja,166.0916079079419,0.0,NM,14948.453328933456,72.76697296615211,3420.0477294091493,47,2.973684210526316,"{0: 0, 1: 7, 2: 0, 3: 18, 4: 13}","{0: 0.0, 1: 0.18421052631578946, 2: 0.0, 3: 0.47368421052631576, 4: 0.34210526315789475}",0.012947320938110352
113546.14389570754,2.278074959476692,Albuquerque,31354.803674943094,254.3012178497677,3560.217049896748,3502000,4.0,14,7,Pleasant View,61.648945176240595,0.0,NM,15677.40183747489,254.30121784982197,1780.1085249487537,7,2.857142857142857,"{0: 0, 1: 2, 2: 0, 3: 2, 4: 3}","{0: 0.0, 1: 0.2857142857142857, 2: 0.0, 3: 0.2857142857142857, 4: 0.42857142857142855}",0.01630377769470215
1384609.7567890508,1.0534910718269572,Albuquerque,33531.501479073195,54.75005201381041,46428.04410771123,3502000,4.208436724565757,848,403,Princess Jeanne,291.056738567673,0.0,NM,18572.997951684232,56.27210979589725,25716.354176725043,457,2.3523573200992556,"{0: 0, 1: 152, 2: 11, 3: 187, 4: 52, 5: 1}","{0: 0.0, 1: 0.3771712158808933, 2: 0.02729528535980149, 3: 0.4640198511166253, 4: 0.12903225806451613, 5: 0.0024813895781637717}",0.16463875770568848
336788.59794721036,1.0871520543098188,Albuquerque,25232.321007775863,119.68954950933487,8497.958015162776,3502000,4.303030303030303,71,33,Prospectors Ridge,97.98431479314081,0.0,NM,14215.281706254113,116.76938525058418,4787.544795273951,41,2.9696969696969697,"{0: 0, 1: 4, 2: 1, 3: 21, 4: 6, 5: 1}","{0: 0.0, 1: 0.12121212121212122, 2: 0.030303030303030304, 3: 0.6363636363636364, 4: 0.18181818181818182, 5: 0.030303030303030304}",0.012817859649658203
31848.591450471977,1.0,Albuquerque,28529.88302979498,75.71971572880783,908.6365887456939,3502000,4.0,12,6,Quail Ridge,188.3913770356423,0.0,NM,14264.941514896882,75.71971572880459,454.31829437282755,6,2.3333333333333335,"{0: 0, 1: 2, 2: 0, 3: 4}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.6666666666666666}",0.009020090103149414
131909.47619193105,1.0172119168926554,Albuquerque,34155.85121112721,109.88976688169082,4505.480442149324,3502000,3.5652173913043477,41,23,Quail Springs,174.36199933456274,0.0,NM,20085.55009137773,115.19453876436648,2649.4743915804293,23,2.6956521739130435,"{0: 0, 1: 6, 2: 0, 3: 12, 4: 5}","{0: 0.0, 1: 0.2608695652173913, 2: 0.0, 3: 0.5217391304347826, 4: 0.21739130434782608}",0.009500741958618164
533176.6079381292,1.0958151612385234,Albuquerque,19282.001294514685,109.36927706880805,10280.712044467957,3502000,4.476190476190476,94,42,Quaker Heights,78.77314828649375,0.02127659574468085,NM,10537.340822261556,110.16203208434106,5618.263636301394,51,2.6666666666666665,"{0: 0, 1: 10, 2: 0, 3: 26, 4: 6}","{0: 0.0, 1: 0.23809523809523808, 2: 0.0, 3: 0.6190476190476191, 4: 0.14285714285714285}",0.022774934768676758
647436.3711715906,1.0072794594529637,Albuquerque,27462.99457420498,111.1283846789272,17780.541548628353,3502000,4.571428571428571,160,70,Quigley Park,108.11873276956794,0.0,NM,15022.43667111621,108.0674653833612,9726.071884502508,90,3.0428571428571427,"{0: 0, 1: 10, 2: 0, 3: 37, 4: 23}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.5285714285714286, 4: 0.32857142857142857}",0.03221297264099121
513742.8746717942,1.099366697578413,Albuquerque,27343.077142510716,118.04463070223598,14047.311053566082,3502000,4.666666666666667,119,51,Quintessance,99.27144981345283,0.0,NM,14123.354700418608,118.94709580004019,7255.7728438024515,61,2.5686274509803924,"{0: 0, 1: 14, 2: 0, 3: 32, 4: 4, 5: 1}","{0: 0.0, 1: 0.27450980392156865, 2: 0.0, 3: 0.6274509803921569, 4: 0.0784313725490196, 5: 0.0196078431372549}",0.031652212142944336
1042044.2748323635,1.0941025727383051,Albuquerque,25151.521361526615,125.40190831628085,26208.9988381027,3502000,4.446808510638298,209,94,Rancho Sereno,90.20729950761644,0.0,NM,13925.640748623457,130.73093887815622,14511.134215475342,111,2.5531914893617023,"{0: 0, 1: 32, 2: 0, 3: 40, 4: 22}","{0: 0.0, 1: 0.3404255319148936, 2: 0.0, 3: 0.425531914893617, 4: 0.23404255319148937}",0.037130117416381836
520677.733217217,1.01174452262529,Albuquerque,35581.577796196,68.11226202652718,18526.53527121539,3502000,5.333333333333333,272,102,Raynolds,195.8985251198509,0.003676470588235294,NM,18655.1217427875,67.45351737448483,9713.306501925816,144,3.215686274509804,"{0: 0, 1: 17, 2: 0, 3: 30, 4: 54, 5: 1}","{0: 0.0, 1: 0.16666666666666666, 2: 0.0, 3: 0.29411764705882354, 4: 0.5294117647058824, 5: 0.00980392156862745}",0.03054499626159668
246966.38029195176,1.310355010235179,Albuquerque,25009.05958173372,126.04891672258223,6176.396919406529,3502000,3.769230769230769,49,26,Richland Hills,105.27748744288212,0.0,NM,13339.52974490915,126.70828368834752,3294.4153758970356,26,2.3846153846153846,"{0: 0, 1: 9, 2: 0, 3: 15, 4: 2}","{0: 0.0, 1: 0.34615384615384615, 2: 0.0, 3: 0.5769230769230769, 4: 0.07692307692307693}",0.021477937698364258
2384297.0179401324,1.0980511915174016,Albuquerque,15108.464780505357,109.16081067215893,36023.067521812445,3502000,4.099378881987578,330,161,Rio Grande Blvd,67.52514422011602,0.0,NM,7620.35526829339,108.1499425109304,18169.190341836307,168,2.2857142857142856,"{0: 0, 1: 63, 2: 1, 3: 85, 4: 12}","{0: 0.0, 1: 0.391304347826087, 2: 0.006211180124223602, 3: 0.5279503105590062, 4: 0.07453416149068323}",0.04441213607788086
46469.76961749607,1.0897028221092564,Albuquerque,3226.505769117341,74.96748988020241,149.93497976040481,3502000,0.8,2,5,Rio Grande,107.5968321159371,0.0,NM,1613.2528845630775,74.9674898804072,74.9674898804072,1,1.0,"{0: 0, 1: 5}","{0: 0.0, 1: 1.0}",0.015557050704956055
1012536.2437453214,1.07448589155952,Albuquerque,14158.863966142744,129.15642284665907,14336.362935979158,3502000,3.639344262295082,111,61,Riverfronte,60.244757041351946,0.0,NM,8602.124318921635,122.67553022691821,8709.962646111193,71,2.5081967213114753,"{0: 0, 1: 18, 2: 1, 3: 35, 4: 7}","{0: 0.0, 1: 0.29508196721311475, 2: 0.01639344262295082, 3: 0.5737704918032787, 4: 0.11475409836065574}",0.02671194076538086
103253.02185535373,1.1962197605564984,Albuquerque,16587.596686411573,214.08993539873092,1712.7194831898473,3502000,4.0,8,4,Riverview Heights,38.73978628541802,0.0,NM,8293.79834320221,214.0899353986386,856.3597415945544,4,3.25,"{0: 0, 1: 0, 2: 0, 3: 3, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.75, 4: 0.25}",0.01773691177368164
3090489.287740128,1.0491956247629755,Albuquerque,22417.7062347142,120.07223739010279,69281.68097408931,3502000,5.017391304347826,577,230,Route 66 West,74.42187258580789,0.0,NM,11740.81662328935,121.35407359062528,36284.86800359696,299,2.747826086956522,"{0: 0, 1: 46, 2: 0, 3: 151, 4: 32, 5: 1}","{0: 0.0, 1: 0.2, 2: 0.0, 3: 0.6565217391304348, 4: 0.1391304347826087, 5: 0.004347826086956522}",0.07462835311889648
1448318.4441036072,1.1070434427318339,Albuquerque,26781.842607892057,116.13364256314347,38788.63661608992,3502000,4.483221476510067,334,149,S Y Jackson,102.87792757636186,0.005988023952095809,NM,14976.596156594867,118.52940133053302,21690.880443487542,183,2.6040268456375837,"{0: 0, 1: 44, 2: 0, 3: 76, 4: 29}","{0: 0.0, 1: 0.2953020134228188, 2: 0.0, 3: 0.5100671140939598, 4: 0.19463087248322147}",0.05248427391052246
641228.5489710385,1.1085120032112628,Albuquerque,26115.252343984295,103.36941584287385,16745.845366545564,3502000,4.05,162,80,San Gabriel,124.76050875834171,0.012345679012345678,NM,15026.425733485006,101.42498072951226,9635.373169303664,95,2.7375,"{0: 0, 1: 18, 2: 0, 3: 47, 4: 15}","{0: 0.0, 1: 0.225, 2: 0.0, 3: 0.5875, 4: 0.1875}",0.032501220703125
6277598.602319736,1.0517910147019611,Albuquerque,8201.510460733733,147.52375531579588,51485.790605212766,3502000,4.1301775147929,349,169,San Jose,26.921122344068017,0.0,NM,4798.874945454456,147.67358161907887,30125.41065029209,204,2.63905325443787,"{0: 0, 1: 49, 2: 0, 3: 84, 4: 35, 5: 1}","{0: 0.0, 1: 0.28994082840236685, 2: 0.0, 3: 0.4970414201183432, 4: 0.20710059171597633, 5: 0.005917159763313609}",0.05452537536621094
810967.521664423,1.0232570777896957,Albuquerque,28069.252387480417,84.93750762555294,22763.252043648186,3502000,4.2204724409448815,268,127,Sandia Ridge,156.60306560655627,0.0,NM,14429.954501608378,86.0457679404392,11702.224439899732,136,2.354330708661417,"{0: 0, 1: 52, 2: 0, 3: 53, 4: 22}","{0: 0.0, 1: 0.4094488188976378, 2: 0.0, 3: 0.41732283464566927, 4: 0.1732283464566929}",0.10110092163085938
967053.2667251889,1.0386378774299097,Albuquerque,24336.86785545182,80.87645210128497,23535.047561473926,3502000,4.0137931034482754,291,145,Sandia,149.94003431788744,0.003436426116838488,NM,14351.873890438435,77.53646105796892,13879.026529376437,179,2.779310344827586,"{0: 0, 1: 34, 2: 2, 3: 71, 4: 38}","{0: 0.0, 1: 0.23448275862068965, 2: 0.013793103448275862, 3: 0.4896551724137931, 4: 0.2620689655172414}",0.058646440505981445
2425528.5203809696,1.0403411142568126,Albuquerque,20061.448640463597,108.13247963911664,48659.61583760249,3502000,4.522613065326633,450,199,Santa Barbara,82.04397446901335,0.0,NM,11698.090346553792,113.4962070782381,28374.051769559526,250,2.7185929648241207,"{0: 0, 1: 48, 2: 1, 3: 110, 4: 39, 5: 1}","{0: 0.0, 1: 0.24120603015075376, 2: 0.005025125628140704, 3: 0.5527638190954773, 4: 0.19597989949748743, 5: 0.005025125628140704}",0.05167341232299805
183636.5927163963,1.134134104302353,Albuquerque,24484.41531984497,83.26360377758267,4496.234603989465,3502000,4.32,54,25,Saragossa,136.13844403337066,0.037037037037037035,NM,13008.910894566478,85.31828827247838,2388.9120716293946,28,2.44,"{0: 0, 1: 7, 2: 3, 3: 12, 4: 3}","{0: 0.0, 1: 0.28, 2: 0.12, 3: 0.48, 4: 0.12}",0.018968820571899414
1089801.5934164173,1.038568599911846,Albuquerque,18601.696012266777,80.12710653919427,20272.15795441615,3502000,3.8045112781954886,253,133,Sawmill,122.04056298271551,0.0,NM,9691.300058296063,80.62285683822647,10561.594245807668,131,2.2406015037593985,"{0: 0, 1: 55, 2: 1, 3: 67, 4: 10}","{0: 0.0, 1: 0.41353383458646614, 2: 0.007518796992481203, 3: 0.5037593984962406, 4: 0.07518796992481203}",0.027974843978881836
2440554.078993932,1.010003890036033,Albuquerque,31999.142432157914,74.6612214025916,78095.6375871108,3502000,5.077669902912621,1046,412,Se Heights,168.81412444252763,0.0,NM,17532.379191752163,74.15722625805732,42788.71955089908,577,3.0194174757281553,"{0: 0, 1: 67, 2: 2, 3: 201, 4: 140, 5: 2}","{0: 0.0, 1: 0.16262135922330098, 2: 0.0048543689320388345, 3: 0.4878640776699029, 4: 0.33980582524271846, 5: 0.0048543689320388345}",0.1332409381866455
645891.6520243025,1.2174931493912062,Albuquerque,31188.935644172157,137.03859298023136,20144.67316809401,3502000,4.666666666666667,147,63,Seven Bar North,97.53957928168042,0.0,NM,16135.49791785488,137.1287290315524,10421.783406397983,76,2.5873015873015874,"{0: 0, 1: 17, 2: 0, 3: 39, 4: 6, 5: 1}","{0: 0.0, 1: 0.2698412698412698, 2: 0.0, 3: 0.6190476190476191, 4: 0.09523809523809523, 5: 0.015873015873015872}",0.021770238876342773
45153.88634424015,1.0421864091706678,Albuquerque,56305.794927820745,11.825234719501912,2542.425464692911,3502000,3.909090909090909,215,110,Shadow Hills,2436.1136749424372,0.0,NM,29544.29463395474,11.911068946628005,1334.0397220223365,112,2.0545454545454547,"{0: 0, 1: 52, 2: 0, 3: 58}","{0: 0.0, 1: 0.4727272727272727, 2: 0.0, 3: 0.5272727272727272}",0.02421283721923828
392703.6127459695,1.0846821623633012,Albuquerque,22182.321707809784,189.37125812500534,8711.077873750246,3502000,4.0,46,23,Siesta Hills,58.56834328355962,0.0,NM,11860.496099427552,179.14075643094918,4657.659667204679,26,2.869565217391304,"{0: 0, 1: 2, 2: 1, 3: 18, 4: 2}","{0: 0.0, 1: 0.08695652173913043, 2: 0.043478260869565216, 3: 0.782608695652174, 4: 0.08695652173913043}",0.015439510345458984
892513.4682130148,1.0288240634154169,Albuquerque,31404.80702325771,50.41225401958306,28029.213234888182,3502000,4.118518518518519,556,270,Silver Hill,302.5164432987128,0.0017985611510791368,NM,19319.4562218003,51.78040503456004,17242.874876508493,333,2.685185185185185,"{0: 0, 1: 80, 2: 5, 3: 106, 4: 78, 5: 1}","{0: 0.0, 1: 0.2962962962962963, 2: 0.018518518518518517, 3: 0.3925925925925926, 4: 0.28888888888888886, 5: 0.003703703703703704}",0.12856101989746094
1196592.1684552156,1.1145208971871658,Albuquerque,20712.95743327603,73.54588323502773,24784.962650204343,3502000,4.4635761589403975,337,151,Singing Arrow,126.19170004675776,0.005934718100890208,NM,11061.912303897941,72.3311345955337,13236.597630982667,183,2.629139072847682,"{0: 0, 1: 36, 2: 0, 3: 100, 4: 14, 5: 1}","{0: 0.0, 1: 0.23841059602649006, 2: 0.0, 3: 0.6622516556291391, 4: 0.09271523178807947, 5: 0.006622516556291391}",0.04738211631774902
1784626.4767134057,1.0371041220676884,Albuquerque,27551.264819187734,104.61429077290428,49168.71666326501,3502000,5.280898876404494,470,178,Skies West,99.74075938165359,0.0,NM,14807.042109811191,108.74501806987398,26425.03939097938,243,2.842696629213483,"{0: 0, 1: 31, 2: 0, 3: 113, 4: 34}","{0: 0.0, 1: 0.17415730337078653, 2: 0.0, 3: 0.6348314606741573, 4: 0.19101123595505617}",0.05066204071044922
495839.4546013746,1.4055388488589198,Albuquerque,15303.40215817765,199.6850152541133,7588.030579656305,3502000,5.428571428571429,38,14,Skyview Acres,28.23494554553987,0.0,NM,7651.701079090815,199.68501525416522,3794.015289829139,19,2.857142857142857,"{0: 0, 1: 2, 2: 0, 3: 10, 4: 2}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.7142857142857143, 4: 0.14285714285714285}",0.008036136627197266
718601.5479062204,1.081608824387099,Albuquerque,19024.893349744085,131.45497894112364,13671.317809876859,3502000,4.16,104,50,Skyview West,69.57958850170073,0.0,NM,11234.818635867085,134.55596770299564,8073.358062179739,60,2.94,"{0: 0, 1: 7, 2: 0, 3: 33, 4: 9, 5: 1}","{0: 0.0, 1: 0.14, 2: 0.0, 3: 0.66, 4: 0.18, 5: 0.02}",0.01810598373413086
